year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
2010,Break Your Heart,Taio Cruz,SOGQMGW1374012491B,AREBTNS1187FB3CE6D,4,0.635,-6.354,121.611,0.221,3,0.408,0.912875766,0.006999999999999999,43.044,55.672,-23.691999999999997,219.605,-76.35600000000001,121.32,-82.25200000000001,114.449,-46.244,118.105,-107.13799999999999,62.535,-57.928000000000004,93.152,-61.13399999999999,58.434,-49.805,31.665,-42.666000000000004,71.969,-66.995,62.346000000000004,-51.631,36.404,1
2010,Back To December,Taylor Swift,SOJZWTU1377559F635,ARS54I31187FB46721,4,0.998,-5.572,141.89600000000002,0.054000000000000006,2,0.598,0.652895192,0.003,26.826,58.027,-61.409,211.81400000000002,-111.363,113.33200000000001,-367.668,161.435,-37.551,138.192,-86.46600000000001,110.853,-84.71,71.686,-116.29899999999999,95.319,-92.569,45.651,-61.246,56.348,-88.65,40.925,-40.906,50.493,1
2010,Speak Now,Taylor Swift,SORMJKF12B3A1386AC,ARS54I31187FB46721,4,1.0,-4.417,118.961,0.8540000000000001,7,0.868,0.60720346,0.002,0.001,58.798,-81.194,247.907,-177.017,131.892,-357.256,199.248,-56.941,116.655,-94.613,272.623,-97.507,99.861,-112.963,129.785,-64.015,55.077,-75.291,93.978,-114.10600000000001,65.04899999999999,-42.06100000000001,48.105,1
2010,Mine,Taylor Swift,SOEMRLF1326F64E0FF,ARS54I31187FB46721,4,0.9329999999999999,-6.212000000000001,121.029,0.82,7,0.9229999999999999,0.693106227,0.001,0.01,56.93899999999999,-110.79,180.07,-138.626,81.994,-157.609,140.757,-56.59,88.454,-112.568,160.01,-55.498000000000005,80.704,-97.462,103.51700000000001,-54.245,38.323,-55.244,73.445,-73.344,49.825,-45.588,35.955999999999996,1
2010,Today Was A Fairytale,Taylor Swift,SOEJCYN1392B1868A6,ARS54I31187FB46721,4,1.0,-15.539000000000001,81.429,0.345,7,0.59,0.487615516,0.013000000000000001,15.017999999999999,47.952,-46.827,191.705,-101.806,123.214,-118.667,110.191,-45.937,86.24700000000001,-88.48200000000001,178.11900000000003,-85.846,54.244,-80.039,83.071,-52.402,40.885,-50.284,60.526,-70.844,66.66,-44.898,36.241,1
2010,Just Can't Get Enough,The Black Eyed Peas,SOKGOQA1374A9C9A11,ARTDQRC1187FB4EFD4,1,0.46399999999999997,-18.583,188.59,0.243,0,0.45899999999999996,0.39617239200000004,0.013999999999999999,0.547,42.058,-83.206,219.74900000000002,-79.65100000000001,179.33700000000002,-101.62700000000001,165.33599999999998,-66.206,102.68299999999999,-79.138,95.37200000000001,-86.242,57.827,-67.675,70.749,-43.92,96.348,-57.29600000000001,69.52,-74.833,35.986999999999995,-40.591,65.914,1
2010,Imma Be,The Black Eyed Peas,SOINQJJ137400E5B55,ARTDQRC1187FB4EFD4,3,1.0,-12.114,82.49700000000001,0.332,6,0.035,0.451448919,0.001,19.407,51.626000000000005,-130.31,231.11,-190.71900000000002,105.88799999999999,-170.822,301.54400000000004,-62.865,125.001,-208.399,137.571,-93.516,76.434,-110.735,116.48899999999999,-64.822,63.32,-81.77600000000001,82.988,-130.265,49.348,-60.305,37.796,1
2010,The Time (Dirty Bit),The Black Eyed Peas,SOBYLLZ137539A7718,ARTDQRC1187FB4EFD4,3,0.9670000000000001,-5.226,86.705,0.25,11,0.295,0.9493675659999999,0.001,26.168000000000003,56.195,-212.989,255.041,-113.09,165.36,-233.532,425.86699999999996,-103.23200000000001,100.335,-246.40099999999998,297.42400000000004,-102.307,114.413,-118.03,98.51100000000001,-85.59700000000001,56.245,-60.735,64.61399999999999,-115.13600000000001,85.24,-66.08800000000001,58.373999999999995,1
2010,Rock That Body,The Black Eyed Peas,SOQJVPH13775689594,ARTDQRC1187FB4EFD4,4,1.0,-6.358,124.965,0.823,7,0.377,0.900095897,0.003,27.166,55.739,-68.628,316.874,-160.428,281.96299999999997,-145.32299999999998,406.39599999999996,-85.699,139.66899999999998,-262.476,206.645,-96.443,107.721,-77.59100000000001,109.921,-62.004,40.694,-74.35600000000001,104.795,-75.135,81.057,-54.155,65.87,1
2010,I Gotta Feeling,The Black Eyed Peas,SOAHVAI13730FE870F,ARTDQRC1187FB4EFD4,4,0.9390000000000001,-4.735,127.98200000000001,1.0,7,0.221,0.822317394,0.006,0.0,58.972,-66.968,235.864,-118.711,161.018,-132.14600000000002,275.025,-58.483000000000004,122.456,-107.801,183.373,-111.455,93.63,-103.99600000000001,115.68700000000001,-60.497,40.17,-48.145,110.292,-140.355,47.433,-49.262,32.135999999999996,1
2010,Meet Me Halfway,The Black Eyed Peas,SOMKUCE1373E0304C4,ARTDQRC1187FB4EFD4,4,1.0,-6.687,130.026,0.8,11,0.637,0.5551177310000001,0.004,0.0,57.816,-177.769,211.324,-139.685,115.17399999999999,-218.49200000000002,139.666,-66.52600000000001,97.211,-108.7,133.487,-108.62700000000001,86.757,-96.976,136.19799999999998,-79.597,52.32,-63.056000000000004,78.52600000000001,-103.14,51.028999999999996,-45.295,69.895,1
2010,Billionaire,Travie McCoy,SOYIZKD137AD729B98,ARYJHCE127D395D4BB,4,0.462,-7.852,94.698,0.23399999999999999,2,0.409,0.609521681,0.004,14.728,54.292,-102.81700000000001,269.137,-139.487,189.783,-147.766,340.496,-90.04799999999999,147.197,-213.895,120.439,-127.699,113.824,-79.742,93.137,-71.445,72.117,-71.689,96.00299999999999,-66.111,61.423,-82.64299999999999,86.855,1
2010,Say Aah,Trey Songz,SOMWCCA130516DF0FC,ARL60FF1187B9AE52D,4,0.845,-3.82,93.176,0.86,1,0.9229999999999999,0.9085874509999999,0.005,0.0,59.126999999999995,-173.46400000000003,305.44,-130.982,188.84099999999998,-237.298,153.018,-86.75299999999999,151.261,-111.01899999999999,143.72299999999998,-72.207,89.148,-87.81,95.22,-86.57600000000001,45.986999999999995,-58.968,89.324,-109.01100000000001,60.731,-46.085,75.635,1
2010,OMG,Usher,SOLIQYI13B1FDF290C,ARPDVPJ1187B9ADBE9,3,0.28,-5.294,86.62799999999999,0.344,7,0.474,0.9577089209999999,0.002,38.875,54.568999999999996,-56.603,161.137,-114.939,112.992,-100.272,72.517,-114.51700000000001,97.986,-97.771,52.913999999999994,-65.2,111.113,-69.583,58.74100000000001,-51.492,64.865,-47.893,67.196,-56.198,51.341,-73.616,60.258,1
2010,DJ Got Us Fallin' In Love,Usher,SORZYEE1373FE4DA11,ARPDVPJ1187B9ADBE9,4,1.0,-6.084,120.978,0.82,10,0.374,0.881184621,0.006999999999999999,26.915,56.863,-124.45100000000001,191.28099999999998,-95.545,154.013,-247.00799999999998,127.992,-60.448,93.126,-112.956,260.388,-107.44,75.987,-94.90299999999999,119.859,-69.90100000000001,40.773,-82.396,74.194,-120.62200000000001,53.183,-55.887,42.751999999999995,1
2010,BedRock,Young Money,SOPQHEH1374011CFB8,ARFNQBX122BCFCC40F,4,0.23,-5.86,148.328,0.266,8,0.45799999999999996,0.786491849,0.005,33.782,56.071999999999996,-40.255,309.536,-131.923,126.088,-159.94799999999998,169.983,-54.751000000000005,148.642,-111.185,125.831,-111.48299999999999,72.581,-73.553,88.488,-70.97399999999999,51.55,-51.106,85.348,-84.959,74.872,-57.013999999999996,51.651,1
2009,Sweet Dreams,Beyonce,SOXFARA13B1C88A5B3,AR65K7A1187FB4DAA4,4,1.0,-17.929000000000002,125.71799999999999,0.9,10,0.18,0.481901504,0.006999999999999999,6.226,47.207,-189.157,190.00099999999998,-138.238,143.856,-159.224,176.22299999999998,-26.293000000000003,122.506,-122.211,157.066,-86.574,88.179,-65.95,89.287,-55.501000000000005,60.993,-51.407,111.417,-81.333,43.168,-46.49,48.067,1
2009,Single Ladies (Put A Ring On It),Beyonce,SOBVBNP13ADC08CA99,AR65K7A1187FB4DAA4,4,1.0,-17.570999999999998,99.932,0.812,1,0.094,0.266920965,0.005,25.793000000000003,45.424,-46.57899999999999,238.52200000000002,-112.565,189.19799999999998,-106.49799999999999,189.715,-54.676,130.704,-82.87799999999999,157.438,-78.079,108.681,-95.79,80.941,-38.128,60.083999999999996,-49.872,92.904,-99.85700000000001,55.766000000000005,-48.748000000000005,42.016999999999996,1
2009,If I Were A Boy,Beyonce,SONEARZ13A99C14D6C,AR65K7A1187FB4DAA4,4,0.774,-14.75,90.068,0.823,6,0.511,0.396898211,0.003,10.492,48.583999999999996,-154.92,297.966,-161.924,121.13799999999999,-191.916,123.21799999999999,-69.5,114.867,-77.12100000000001,115.117,-115.21,81.328,-143.76,140.287,-66.532,55.765,-80.902,75.827,-110.037,38.132,-55.501000000000005,55.653999999999996,1
2009,Halo,Beyonce,SOFSRHH13775668108,AR65K7A1187FB4DAA4,7,0.81,-6.73,138.835,0.359,8,0.28300000000000003,0.9039595109999999,0.016,16.215999999999998,58.016999999999996,-100.397,193.94299999999998,-85.133,209.99599999999998,-306.703,107.065,-64.077,107.915,-86.929,67.942,-104.58200000000001,87.691,-88.389,68.173,-46.57899999999999,71.146,-63.986999999999995,60.03,-62.856,45.07,-49.433,58.31100000000001,1
2009,Circus,Britney Spears,SOWZJGR13AA4F54988,AR03BDP1187FB5B324,4,1.0,-17.22,118.52,0.897,2,0.456,0.395366885,0.003,12.917,45.1,-150.295,258.187,-133.506,137.41299999999998,-174.628,178.14700000000002,-32.341,129.543,-121.171,186.505,-96.57,56.183,-90.823,92.509,-57.349,56.229,-44.777,110.163,-91.654,67.873,-64.741,48.291000000000004,1
2009,Womanizer,Britney Spears,SOWDJOJ1373114BD21,AR03BDP1187FB5B324,4,0.978,-6.352,127.81299999999999,1.0,1,0.258,0.834252129,0.003,33.317,55.483999999999995,-55.489,317.298,-131.28799999999998,166.195,-255.655,80.75,-66.332,87.79,-131.519,223.668,-60.497,94.962,-62.391999999999996,69.73899999999999,-63.821999999999996,49.848,-42.34,61.869,-73.003,69.304,-42.08,37.477,1
2009,I Told You So,Carrie Underwood,SOELKUA135BB837641,ARLE2071187FB3A270,4,0.993,-4.691,147.97299999999998,0.062,8,0.762,0.5472997310000001,0.004,8.526,59.523,-156.089,162.116,-113.271,144.326,-246.601,103.428,-62.105,135.361,-101.105,109.33200000000001,-100.50399999999999,72.557,-138.612,110.27799999999999,-78.404,48.406000000000006,-54.958999999999996,68.578,-62.783,132.72299999999998,-41.585,60.525,1
2009,Love Sex Magic,Ciara,SOMHVPR135C33B4BCD,ARS2P621187FB37B82,4,1.0,-6.361000000000001,106.96600000000001,0.857,8,0.7509999999999999,0.655673677,0.008,19.419,56.339,-169.33900000000003,415.952,-191.764,168.583,-331.55800000000005,256.603,-73.666,164.419,-114.59299999999999,254.808,-100.274,69.164,-154.189,162.825,-89.87799999999999,49.449,-95.86,99.68799999999999,-156.386,74.464,-50.067,46.873999999999995,1
2009,Good Girls Go Bad,Cobra Starship,SOMDJYY13A000690AE,ARHZZZH13ADD3865BC,4,1.0,-15.630999999999998,123.65799999999999,0.889,0,0.61,0.564282915,0.013999999999999999,23.052,46.027,-48.43600000000001,218.33700000000002,-85.821,193.857,-222.21099999999998,206.32299999999998,-33.836,133.408,-108.34899999999999,73.878,-62.573,74.999,-145.955,102.751,-74.046,62.57,-63.0,95.04700000000001,-100.584,60.544,-55.79,47.097,1
2009,Viva La Vida,Coldplay,SORXDTC134EDB03D5C,ARJ7KF01187B98D717,4,0.7490000000000001,-19.599,137.875,0.365,8,0.327,0.545256176,0.019,19.109,41.586000000000006,-102.35600000000001,211.076,-42.971000000000004,251.2,-99.31299999999999,204.382,-62.108000000000004,98.089,-66.059,168.571,-97.905,70.068,-53.941,93.71600000000001,-38.43,71.822,-43.562,89.956,-54.803999999999995,41.581,-57.016999999999996,46.656000000000006,1
2009,Forever,Drake,SOTQOKD13521E6CD87,ARODZUF11F4C841E1F,4,1.0,-1.932,79.17699999999999,0.139,5,0.624,0.919891934,0.01,0.0,59.262,-101.566,329.38199999999995,-85.124,173.565,-198.06799999999998,162.409,-52.604,96.242,-105.961,214.372,-114.244,79.691,-93.333,110.60600000000001,-67.032,56.912,-74.557,84.98700000000001,-68.695,70.824,-63.216,41.013999999999996,1
2009,Best I Ever Had,Drake,SOTMOIS137411FF277,ARODZUF11F4C841E1F,4,1.0,-7.053999999999999,86.822,0.892,1,0.184,0.693409967,0.006999999999999999,0.026000000000000002,54.521,-54.927,191.38400000000001,-125.492,98.625,-392.62300000000005,128.44299999999998,-67.439,93.471,-72.248,216.801,-72.229,77.124,-88.825,107.884,-64.403,39.74,-65.058,77.923,-77.314,33.637,-67.28399999999999,41.477,1
2009,We Made You,Eminem,SOEKZHD13B1C86F657,ARTH9041187FB43E1F,4,1.0,-12.751,117.49,0.84,7,0.381,0.53397105,0.01,13.775,48.748999999999995,-45.348,240.701,-173.965,175.707,-250.787,210.82,-55.333,137.409,-97.895,130.083,-106.78399999999999,65.622,-83.75200000000001,122.34,-71.137,58.765,-87.396,93.568,-106.56700000000001,59.013000000000005,-66.271,34.402,1
2009,Sugar,Flo Rida,SOTLWWC13AEB3353FA,AR1IJ1Z11C8A41500D,4,1.0,-16.015,134.048,0.8190000000000001,11,0.04,0.54197129,0.006999999999999999,5.631,46.401,-36.556,236.92,-112.49700000000001,131.02,-213.36700000000002,205.359,-46.708999999999996,122.977,-118.883,186.332,-114.779,67.866,-102.031,75.715,-63.614,32.961,-58.608000000000004,68.04899999999999,-65.33800000000001,66.306,-57.395,38.485,1
2009,Right Round,Flo Rida,SOBCYTK1375A6F0E9F,AR1IJ1Z11C8A41500D,4,0.914,-4.665,128.048,0.95,7,0.9279999999999999,0.660761414,0.011000000000000001,33.359,57.048,-49.903,158.586,-137.496,109.63,-415.775,136.868,-46.13,112.929,-86.49700000000001,242.74200000000002,-92.286,96.176,-87.615,94.569,-58.512,47.443999999999996,-47.751000000000005,84.458,-90.95299999999999,50.544,-55.428000000000004,35.921,1
2009,Don't Stop Believin',Glee Cast,SOPSLDC1315CD45C2F,ARHMGTX1241B9C4D5C,4,0.946,-4.59,123.914,0.958,7,0.79,0.633645379,0.01,0.0,58.951,-20.49,197.66299999999998,-124.06200000000001,173.87599999999998,-157.509,301.203,-40.336999999999996,111.898,-87.053,53.196000000000005,-80.214,79.181,-73.23,109.28399999999999,-41.847,50.338,-63.598,56.736000000000004,-80.117,31.534000000000002,-59.602,43.854,1
2009,He Could Be The One,Hannah Montana,SOOVSQZ12AB01813A9,ARIBIMO1187FB5AE5E,4,1.0,-4.322,125.96,0.491,4,0.5670000000000001,0.895278615,0.01,0.0,57.683,-27.84,189.215,-174.265,164.155,-166.139,385.657,-60.433,123.52799999999999,-123.12899999999999,94.43299999999999,-95.141,69.35600000000001,-60.58,117.336,-51.832,54.629,-80.062,87.815,-99.822,38.397,-48.315,55.074,1
2009,Blame It,Jamie Foxx,SOEPAUF1373118191C,ARD5VN51187B9B8D29,4,1.0,-5.956,88.03,1.0,4,0.091,0.610097597,0.001,0.6759999999999999,57.19,-111.571,209.81400000000002,-192.831,129.766,-175.055,125.569,-65.638,150.967,-98.947,150.704,-98.53,86.023,-106.34100000000001,119.39200000000001,-63.187,71.007,-53.361000000000004,89.132,-96.14,67.594,-48.951,62.678999999999995,1
2009,Whatcha Say,Jason DeRulo,SOZWVBZ1374C5B0AA4,ARICFET123E29C2452,4,1.0,-15.040999999999999,143.86700000000002,0.544,6,0.8220000000000001,0.427167188,0.009000000000000001,22.261,46.232,-73.612,192.61,-129.059,152.99200000000002,-117.617,137.816,-78.179,118.244,-78.883,99.383,-87.679,84.821,-97.15899999999999,65.54,-60.321000000000005,54.048,-60.043,88.12,-80.311,52.901,-78.721,47.388000000000005,1
2009,I'm Yours,Jason Mraz,SOQAXVH1392B18529C,ARML3X41187FB35F2E,4,0.971,-19.81,77.817,0.7809999999999999,11,0.495,0.293013447,0.002,13.931,44.903999999999996,-171.78400000000002,181.303,-165.204,109.45299999999999,-184.13400000000001,117.54700000000001,-65.715,118.64,-94.904,171.695,-85.446,79.683,-146.901,119.708,-47.501999999999995,57.43,-58.573,91.214,-84.85700000000001,58.979,-49.835,42.365,1
2009,Run This Town,Jay-Z,SONWYZA13B1C8879D7,ARIXQFW13925F1990C,4,1.0,-13.606,89.443,0.763,1,0.8320000000000001,0.640416497,0.008,25.621,49.284,-58.867,228.486,-69.702,159.96,-144.893,186.764,-74.795,113.881,-75.346,256.899,-91.11,61.696000000000005,-107.84899999999999,87.787,-51.861999999999995,53.297,-50.82,71.143,-106.10600000000001,68.79899999999999,-62.126999999999995,67.907,1
2009,Birthday Sex,Jeremih,SODGXNK135CD11BB68,ARQFENL121318C58A6,4,1.0,-6.669,120.008,0.889,2,0.653,0.525843194,0.001,7.207999999999999,57.556000000000004,-183.092,230.579,-149.274,189.697,-239.24,192.88400000000001,-79.625,190.53599999999997,-104.42200000000001,144.66899999999998,-115.96600000000001,106.788,-79.143,98.96,-114.89299999999999,63.648999999999994,-56.091,60.14,-109.495,106.365,-66.788,58.57,1
2009,Battlefield,Jordin Sparks,SOTXICO1373FF2F6E7,ARJQJQO1187FB4FD5A,4,1.0,-5.385,144.985,0.034,7,0.778,0.609758398,0.005,27.29,56.38399999999999,-135.735,443.267,-186.518,140.793,-182.03900000000002,162.012,-50.238,131.13,-111.25399999999999,159.986,-74.456,128.308,-152.028,89.786,-74.067,50.478,-73.459,78.533,-105.501,49.82899999999999,-50.681000000000004,56.692,1
2009,Heartless,Kanye West,SONIGFR13773A3C00B,ARRH63Y1187FB47783,4,1.0,-6.401,87.98,1.0,10,0.516,0.6612160260000001,0.001,0.0,56.46,-138.01,171.13,-215.074,158.102,-162.089,142.114,-65.579,102.473,-133.623,103.309,-92.681,83.57,-128.52700000000002,116.601,-66.718,61.903,-58.972,78.138,-92.78299999999999,52.541000000000004,-64.959,31.646,1
2009,Love Lockdown,Kanye West,SOLKECU1392657E44F,ARRH63Y1187FB47783,4,1.0,-19.32,119.605,0.9440000000000001,11,0.159,0.227821025,0.0,0.22,45.748000000000005,-157.77,166.15599999999998,-188.262,80.455,-184.174,105.523,-89.721,53.601000000000006,-126.87799999999999,112.38,-77.316,74.324,-115.604,92.934,-48.055,68.238,-63.527,60.283,-83.04299999999999,37.946,-49.57899999999999,50.897,1
2009,Waking Up In Vegas,Katy Perry,SOMLKPV13B0DA7C916,AR0IVTL1187B9AD520,4,0.8759999999999999,-4.603,130.879,0.565,10,0.672,0.852705568,0.008,0.255,57.996,-64.861,174.226,-87.82600000000001,103.01899999999999,-120.561,96.28299999999999,-56.883,147.34,-76.87100000000001,45.38,-87.209,78.613,-85.113,96.398,-56.5,67.532,-41.528999999999996,45.945,-53.217,27.065,-53.125,40.569,1
2009,Hot N Cold,Katy Perry,SOHZTZZ13733A2B0BB,AR0IVTL1187B9AD520,4,0.0,-16.918,132.017,0.8590000000000001,9,0.0,0.49705559200000005,0.008,0.0,43.059,-62.773999999999994,171.13,-116.262,155.339,-147.441,264.847,-67.758,69.486,-117.77799999999999,109.014,-59.68,82.12799999999999,-70.947,80.457,-50.35,57.003,-44.86,65.089,-109.63600000000001,75.07300000000001,-68.125,40.763000000000005,1
2009,My Life Would Suck Without You,Kelly Clarkson,SOUJZAJ1374C5C154F,ARJGIOD1187B9AE920,4,0.555,-18.078,144.982,0.516,9,0.0,0.44106008700000005,0.004,11.495,43.522,-108.73700000000001,162.418,-92.87700000000001,144.221,-231.365,211.18099999999998,-84.921,92.792,-78.999,78.75,-104.539,83.191,-123.11,103.602,-69.793,64.521,-61.228,74.791,-74.14399999999999,45.705,-68.087,56.394,1
2009,Knock You Down,Keri Hilson,SOXPWZU1374B875667,AR47GV91187B996D90,4,0.607,-6.23,77.523,0.518,3,0.14400000000000002,0.88430003,0.008,24.237,57.283,-40.648,217.27599999999998,-151.35299999999998,167.94400000000002,-135.734,377.94699999999995,-26.932,122.046,-223.919,232.118,-101.88799999999999,70.83,-111.458,87.021,-54.27,48.47,-60.076,97.071,-62.661,71.935,-56.332,59.255,1
2009,Let It Rock,Kevin Rudolf,SOIRNMS13AA4FF06D7,ARA6XCO1187FB4D74E,4,0.973,-13.618,113.167,0.938,2,0.633,0.558061199,0.005,12.886,49.177,-207.58599999999998,183.15200000000002,-131.787,116.654,-183.635,170.863,-44.881,100.59899999999999,-80.95,32.122,-82.444,55.373999999999995,-93.573,63.302,-48.951,52.522,-73.32300000000001,68.102,-76.086,26.476999999999997,-56.86,38.61,1
2009,Day 'N' Nite,Kid Cudi,SOEPJER1373FA3C9AE,ARD46C811C8A414F3F,4,0.903,-7.763999999999999,128.0,0.479,2,0.413,0.8218535640000001,0.002,1.67,55.312,-101.75,252.891,-167.575,186.99200000000002,-272.408,274.996,-104.63600000000001,142.55,-192.229,205.37599999999998,-119.49799999999999,102.975,-86.743,113.199,-78.757,62.001000000000005,-67.113,85.61,-193.34,52.657,-69.406,57.125,1
2009,Use Somebody,Kings Of Leon,SOBCDHG13AA4E7FE16,ARF2EHS1187B994F4E,4,0.9620000000000001,-17.083,71.038,0.24100000000000002,0,0.006999999999999999,0.435137891,0.016,13.745,46.79,-116.234,197.99099999999999,-76.998,118.677,-155.876,98.846,-73.786,123.53200000000001,-79.208,57.108000000000004,-84.544,69.543,-77.57300000000001,96.115,-72.279,68.543,-59.913000000000004,49.07899999999999,-66.146,59.677,-62.17100000000001,44.842,1
2009,Paparazzi,Lady Gaga,SOXONOQ13A18D33F43,ARX6TAQ11C8A415850,4,0.995,-15.654000000000002,118.42,0.9490000000000001,1,0.5710000000000001,0.41766287700000004,0.005,5.76,46.696999999999996,-124.74,210.40200000000002,-159.27200000000002,180.429,-178.592,172.886,-62.821000000000005,92.432,-115.947,237.862,-69.251,64.214,-101.977,100.777,-62.45,45.358000000000004,-72.454,70.94800000000001,-132.191,61.79,-39.509,47.881,1
2009,LoveGame,Lady Gaga,SOSQFEV13A18D33EF1,ARX6TAQ11C8A415850,4,1.0,-17.622,108.26799999999999,1.0,9,0.425,0.376162696,0.011000000000000001,22.081999999999997,45.106,-78.377,224.50799999999998,-124.51299999999999,171.87599999999998,-155.213,187.31599999999997,-75.878,147.469,-97.60600000000001,226.84900000000002,-79.45,87.11399999999999,-95.33200000000001,102.639,-75.89,43.54600000000001,-51.574,77.582,-76.46,44.65,-49.52,44.683,1
2009,Poker Face,Lady Gaga,SOVBATY13A18D33BF2,ARX6TAQ11C8A415850,4,1.0,-16.188,122.678,0.82,1,0.259,0.5300954410000001,0.013000000000000001,19.223,48.163000000000004,-108.514,163.694,-111.73700000000001,154.179,-177.743,123.045,-49.732,91.01100000000001,-78.27,186.93900000000002,-68.146,65.572,-75.937,113.758,-40.162,54.801,-65.251,80.158,-88.818,45.065,-58.801,44.708,1
2009,Poker Face,Lady GaGa,SOVBATY13A18D33BF2,ARX6TAQ11C8A415850,4,1.0,-16.188,122.678,0.82,1,0.259,0.5300954410000001,0.013000000000000001,19.223,48.163000000000004,-108.514,163.694,-111.73700000000001,154.179,-177.743,123.045,-49.732,91.01100000000001,-78.27,186.93900000000002,-68.146,65.572,-75.937,113.758,-40.162,54.801,-65.251,80.158,-88.818,45.065,-58.801,44.708,1
2009,LoveGame,Lady GaGa,SOSQFEV13A18D33EF1,ARX6TAQ11C8A415850,4,1.0,-17.622,108.26799999999999,1.0,9,0.425,0.376162696,0.011000000000000001,22.081999999999997,45.106,-78.377,224.50799999999998,-124.51299999999999,171.87599999999998,-155.213,187.31599999999997,-75.878,147.469,-97.60600000000001,226.84900000000002,-79.45,87.11399999999999,-95.33200000000001,102.639,-75.89,43.54600000000001,-51.574,77.582,-76.46,44.65,-49.52,44.683,1
